"cid","site","burnt","N","juv","mat","scale","heterogen"
258,"Cold",1,4,4,0,"Scale_1",42.0817565917969
258,"Cold",1,4,4,0,"Scale_2",187.863357543945
258,"Cold",1,4,4,0,"Scale_3",282.878692626953
258,"Cold",1,4,4,0,"Scale_4",283.793243408203
258,"Cold",1,4,4,0,"Scale_5",395.280670166016
258,"Cold",1,4,4,0,"Scale_6",181.416625976562
258,"Cold",1,4,4,0,"Scale_7",75.2904586791992
258,"Cold",1,4,4,0,"Scale_8",22.8884010314941
258,"Cold",1,4,4,0,"Scale_9",7.0632176399231
362,"Cold",0,42,30,12,"Scale_1",16.4109230041504
362,"Cold",0,42,30,12,"Scale_2",102.816192626953
362,"Cold",0,42,30,12,"Scale_3",1215.06127929688
362,"Cold",0,42,30,12,"Scale_4",1426.30883789062
362,"Cold",0,42,30,12,"Scale_5",1282.31225585938
362,"Cold",0,42,30,12,"Scale_6",547.989379882812
362,"Cold",0,42,30,12,"Scale_7",186.336547851562
362,"Cold",0,42,30,12,"Scale_8",57.011287689209
362,"Cold",0,42,30,12,"Scale_9",17.8908233642578
285,"Cold",1,0,0,0,"Scale_1",30.8481121063232
285,"Cold",1,0,0,0,"Scale_2",28.7221088409424
285,"Cold",1,0,0,0,"Scale_3",44.5731163024902
285,"Cold",1,0,0,0,"Scale_4",78.0025100708008
285,"Cold",1,0,0,0,"Scale_5",160.018753051758
285,"Cold",1,0,0,0,"Scale_6",106.039512634277
285,"Cold",1,0,0,0,"Scale_7",49.6658020019531
285,"Cold",1,0,0,0,"Scale_8",15.5511903762817
285,"Cold",1,0,0,0,"Scale_9",4.79953241348267
113,"Cold",0,31,22,9,"Scale_1",1139.22180175781
113,"Cold",0,31,22,9,"Scale_2",971.0634765625
113,"Cold",0,31,22,9,"Scale_3",1685.89294433594
113,"Cold",0,31,22,9,"Scale_4",3311.19677734375
113,"Cold",0,31,22,9,"Scale_5",2325.142578125
113,"Cold",0,31,22,9,"Scale_6",1017.55883789062
113,"Cold",0,31,22,9,"Scale_7",402.667236328125
113,"Cold",0,31,22,9,"Scale_8",145.464279174805
113,"Cold",0,31,22,9,"Scale_9",58.539665222168
309,"Cold",0,67,65,2,"Scale_1",93.2957763671875
309,"Cold",0,67,65,2,"Scale_2",539.236999511719
309,"Cold",0,67,65,2,"Scale_3",1939.25952148438
309,"Cold",0,67,65,2,"Scale_4",2302.25122070312
309,"Cold",0,67,65,2,"Scale_5",1647.94274902344
309,"Cold",0,67,65,2,"Scale_6",706.836181640625
309,"Cold",0,67,65,2,"Scale_7",246.035064697266
309,"Cold",0,67,65,2,"Scale_8",73.6860504150391
309,"Cold",0,67,65,2,"Scale_9",22.0848159790039
444,"Cold",0,64,63,1,"Scale_1",47.2141418457031
444,"Cold",0,64,63,1,"Scale_2",213.478225708008
